Date,month,day,year,Time,Site ,Tow,Depth_m,DO_mgL,Temp_C
8/18/2021,8,18,2021,9:42:02,CH712,S,8.021,7.04,23.79
8/18/2021,8,18,2021,9:42:03,CH712,S,8.043,6.99,23.764
8/18/2021,8,18,2021,9:42:04,CH712,S,8.083,6.94,23.741
8/18/2021,8,18,2021,9:42:05,CH712,S,8.122,6.88,23.718
8/18/2021,8,18,2021,9:42:06,CH712,S,8.16,6.83,23.697
8/18/2021,8,18,2021,9:42:07,CH712,S,8.194,6.47,23.672
8/18/2021,8,18,2021,9:42:08,CH712,S,8.223,6.37,23.653
8/18/2021,8,18,2021,9:42:09,CH712,S,8.249,6.29,23.631
8/18/2021,8,18,2021,9:42:10,CH712,S,8.28,6.26,23.611
8/18/2021,8,18,2021,9:42:11,CH712,S,8.309,6.21,23.588
8/18/2021,8,18,2021,9:42:12,CH712,S,8.34,6.16,23.568
8/18/2021,8,18,2021,9:42:13,CH712,S,8.373,6.12,23.544
8/18/2021,8,18,2021,9:42:14,CH712,S,8.403,6.09,23.521
8/18/2021,8,18,2021,9:42:15,CH712,S,8.438,6.06,23.492
8/18/2021,8,18,2021,9:42:16,CH712,S,8.47,6.03,23.465
8/18/2021,8,18,2021,9:42:17,CH712,S,8.507,5.62,23.431
8/18/2021,8,18,2021,9:42:18,CH712,S,9.34,5.41,23.392
8/18/2021,8,18,2021,9:42:19,CH712,S,9.411,5.14,23.329
8/18/2021,8,18,2021,9:42:20,CH712,S,9.457,5,23.253
8/18/2021,8,18,2021,9:42:21,CH712,S,9.463,4.87,23.176
8/18/2021,8,18,2021,9:42:22,CH712,S,9.487,4.78,23.101
8/18/2021,8,18,2021,9:42:23,CH712,S,9.485,4.39,23.022
8/18/2021,8,18,2021,9:42:24,CH712,S,9.482,4.27,22.935
8/18/2021,8,18,2021,9:42:25,CH712,S,9.482,4.17,22.855
8/18/2021,8,18,2021,9:42:26,CH712,S,9.478,4.1,22.769
8/18/2021,8,18,2021,9:42:27,CH712,S,9.474,4.05,22.696
8/18/2021,8,18,2021,9:42:28,CH712,S,9.476,4,22.615
8/18/2021,8,18,2021,9:42:29,CH712,S,9.474,3.97,22.549
8/18/2021,8,18,2021,9:42:30,CH712,S,9.473,3.93,22.479
8/18/2021,8,18,2021,9:42:31,CH712,S,9.472,3.91,22.428
8/18/2021,8,18,2021,9:42:32,CH712,S,9.471,3.88,22.396
8/18/2021,8,18,2021,9:42:33,CH712,S,9.472,3.86,22.375
8/18/2021,8,18,2021,9:42:34,CH712,S,9.475,3.84,22.362
8/18/2021,8,18,2021,9:42:35,CH712,S,9.479,3.81,22.349
8/18/2021,8,18,2021,9:42:36,CH712,S,9.485,3.5,22.328
8/18/2021,8,18,2021,9:42:37,CH712,S,9.493,3.43,22.318
8/18/2021,8,18,2021,9:42:38,CH712,S,9.504,3.32,22.299
8/18/2021,8,18,2021,9:42:39,CH712,S,9.518,3.27,22.256
8/18/2021,8,18,2021,9:42:40,CH712,S,9.532,3.18,22.208
8/18/2021,8,18,2021,9:42:41,CH712,S,9.55,3.11,22.158
8/18/2021,8,18,2021,9:42:42,CH712,S,9.57,2.63,20.673
8/18/2021,8,18,2021,9:42:43,CH712,S,9.595,2.51,20.353
8/18/2021,8,18,2021,9:42:44,CH712,S,10.43,2.22,19.564
8/18/2021,8,18,2021,9:42:45,CH712,S,10.442,2.17,19.76
8/18/2021,8,18,2021,9:42:46,CH712,S,10.438,2.01,19.599
8/18/2021,8,18,2021,9:42:47,CH712,S,10.435,1.91,19.366
8/18/2021,8,18,2021,9:42:48,CH712,S,10.437,1.83,19.251
8/18/2021,8,18,2021,9:42:49,CH712,S,10.441,1.47,19.14
8/18/2021,8,18,2021,9:42:50,CH712,S,10.448,1.34,19.036
8/18/2021,8,18,2021,9:42:51,CH712,S,10.465,1.26,18.957
8/18/2021,8,18,2021,9:42:52,CH712,S,10.485,1.22,18.88
8/18/2021,8,18,2021,9:42:53,CH712,S,10.504,1.17,18.811
8/18/2021,8,18,2021,9:42:54,CH712,S,10.513,1.11,18.761
8/18/2021,8,18,2021,9:42:55,CH712,S,10.524,1.07,18.709
8/18/2021,8,18,2021,9:42:56,CH712,S,10.534,1.03,18.652
8/18/2021,8,18,2021,9:42:57,CH712,S,10.543,1,18.602
8/18/2021,8,18,2021,9:42:58,CH712,S,10.553,0.97,18.513
8/18/2021,8,18,2021,9:42:59,CH712,S,10.56,0.94,18.406
8/18/2021,8,18,2021,9:43:00,CH712,S,10.566,0.92,18.327
8/18/2021,8,18,2021,9:43:01,CH712,S,10.571,0.9,18.25
8/18/2021,8,18,2021,9:43:02,CH712,S,10.576,0.87,18.2
8/18/2021,8,18,2021,9:43:03,CH712,S,10.579,0.86,18.157
8/18/2021,8,18,2021,9:43:04,CH712,S,10.582,0.84,18.125
8/18/2021,8,18,2021,9:43:05,CH712,S,10.586,0.81,18.098
8/18/2021,8,18,2021,9:43:06,CH712,S,10.59,0.76,18.082
8/18/2021,8,18,2021,9:43:07,CH712,S,10.593,0.73,18.061
8/18/2021,8,18,2021,9:43:08,CH712,S,10.597,0.69,18.054
8/18/2021,8,18,2021,9:43:09,CH712,S,10.6,0.66,18.054
8/18/2021,8,18,2021,9:43:10,CH712,S,10.603,0.64,18.057
8/18/2021,8,18,2021,9:43:11,CH712,S,10.606,0.62,18.061
8/18/2021,8,18,2021,9:43:12,CH712,S,10.609,0.6,18.065
8/18/2021,8,18,2021,9:43:13,CH712,S,10.612,0.58,18.079
8/18/2021,8,18,2021,9:43:14,CH712,S,10.616,0.56,18.092
8/18/2021,8,18,2021,9:43:15,CH712,S,10.622,0.54,18.097
8/18/2021,8,18,2021,9:43:16,CH712,S,10.627,0.53,18.094
8/18/2021,8,18,2021,9:43:17,CH712,S,10.631,0.52,18.089
8/18/2021,8,18,2021,9:43:18,CH712,S,10.635,0.51,18.08
8/18/2021,8,18,2021,9:43:19,CH712,S,10.639,0.5,18.071
8/18/2021,8,18,2021,9:43:20,CH712,S,10.643,0.49,18.065
8/18/2021,8,18,2021,9:43:21,CH712,S,10.647,0.48,18.061
8/18/2021,8,18,2021,9:43:22,CH712,S,10.65,0.47,18.057
8/18/2021,8,18,2021,9:43:23,CH712,S,10.652,0.46,18.05
8/18/2021,8,18,2021,9:43:24,CH712,S,10.655,0.46,18.045
8/18/2021,8,18,2021,9:43:25,CH712,S,10.661,0.45,18.041
8/18/2021,8,18,2021,9:43:26,CH712,S,10.666,0.45,18.031
8/18/2021,8,18,2021,9:43:27,CH712,S,10.669,0.44,18.023
8/18/2021,8,18,2021,9:43:28,CH712,S,10.671,0.43,18.022
8/18/2021,8,18,2021,9:43:29,CH712,S,10.667,0.43,18.031
8/18/2021,8,18,2021,9:43:30,CH712,S,10.655,0.42,19.821
8/18/2021,8,18,2021,9:43:31,CH712,S,9.69,0.41,20.597
8/18/2021,8,18,2021,10:00:48,CH712,E,0.389,8.74,24.325
8/18/2021,8,18,2021,10:00:49,CH712,E,0.391,8.76,24.336
8/18/2021,8,18,2021,10:00:50,CH712,E,0.394,8.77,24.343
8/18/2021,8,18,2021,10:00:51,CH712,E,0.398,8.79,24.345
8/18/2021,8,18,2021,10:00:52,CH712,E,0.407,8.8,24.347
8/18/2021,8,18,2021,10:00:53,CH712,E,0.424,8.81,24.348
8/18/2021,8,18,2021,10:00:54,CH712,E,0.444,8.82,24.35
8/18/2021,8,18,2021,10:00:55,CH712,E,0.467,8.82,24.351
8/18/2021,8,18,2021,10:00:56,CH712,E,0.498,8.83,24.352
8/18/2021,8,18,2021,10:00:57,CH712,E,0.526,8.84,24.353
8/18/2021,8,18,2021,10:00:58,CH712,E,0.553,8.84,24.354
8/18/2021,8,18,2021,10:00:59,CH712,E,0.579,8.84,24.355
8/18/2021,8,18,2021,10:01:00,CH712,E,1.352,8.85,24.356
8/18/2021,8,18,2021,10:01:01,CH712,E,1.558,8.85,24.356
8/18/2021,8,18,2021,10:01:02,CH712,E,1.657,8.85,24.357
8/18/2021,8,18,2021,10:01:03,CH712,E,1.675,8.86,24.358
8/18/2021,8,18,2021,10:01:04,CH712,E,1.729,8.86,24.358
8/18/2021,8,18,2021,10:01:05,CH712,E,1.804,8.86,24.359
8/18/2021,8,18,2021,10:01:06,CH712,E,1.871,8.86,24.36
8/18/2021,8,18,2021,10:01:07,CH712,E,1.929,8.86,24.36
8/18/2021,8,18,2021,10:01:08,CH712,E,1.981,8.86,24.361
8/18/2021,8,18,2021,10:01:09,CH712,E,2.043,8.86,24.361
8/18/2021,8,18,2021,10:01:10,CH712,E,2.133,8.86,24.361
8/18/2021,8,18,2021,10:01:11,CH712,E,2.201,8.86,24.361
8/18/2021,8,18,2021,10:01:12,CH712,E,2.261,8.86,24.362
8/18/2021,8,18,2021,10:01:13,CH712,E,3.078,8.86,24.362
8/18/2021,8,18,2021,10:01:14,CH712,E,3.274,8.86,24.362
8/18/2021,8,18,2021,10:01:15,CH712,E,3.352,8.86,24.362
8/18/2021,8,18,2021,10:01:16,CH712,E,3.382,8.86,24.362
8/18/2021,8,18,2021,10:01:17,CH712,E,3.438,8.86,24.361
8/18/2021,8,18,2021,10:01:18,CH712,E,3.533,8.86,24.361
8/18/2021,8,18,2021,10:01:19,CH712,E,3.63,8.86,24.36
8/18/2021,8,18,2021,10:01:20,CH712,E,3.688,8.85,24.359
8/18/2021,8,18,2021,10:01:21,CH712,E,3.744,8.85,24.359
8/18/2021,8,18,2021,10:01:22,CH712,E,3.818,8.85,24.358
8/18/2021,8,18,2021,10:01:23,CH712,E,3.911,8.84,24.358
8/18/2021,8,18,2021,10:01:24,CH712,E,3.986,8.84,24.357
8/18/2021,8,18,2021,10:01:25,CH712,E,4.058,8.84,24.356
8/18/2021,8,18,2021,10:01:26,CH712,E,4.123,8.84,24.355
8/18/2021,8,18,2021,10:01:27,CH712,E,4.194,8.83,24.353
8/18/2021,8,18,2021,10:01:28,CH712,E,5.134,8.83,24.352
8/18/2021,8,18,2021,10:01:29,CH712,E,5.32,8.83,24.351
8/18/2021,8,18,2021,10:01:30,CH712,E,5.379,8.82,24.35
8/18/2021,8,18,2021,10:01:31,CH712,E,5.553,8.82,24.349
8/18/2021,8,18,2021,10:01:32,CH712,E,5.693,8.82,24.347
8/18/2021,8,18,2021,10:01:33,CH712,E,5.773,8.81,24.346
8/18/2021,8,18,2021,10:01:34,CH712,E,5.833,8.81,24.344
8/18/2021,8,18,2021,10:01:35,CH712,E,5.88,8.81,24.343
8/18/2021,8,18,2021,10:01:36,CH712,E,5.94,8.8,24.342
8/18/2021,8,18,2021,10:01:37,CH712,E,5.993,8.8,24.34
8/18/2021,8,18,2021,10:01:38,CH712,E,6.037,8.79,24.34
8/18/2021,8,18,2021,10:01:39,CH712,E,6.082,8.79,24.338
8/18/2021,8,18,2021,10:01:40,CH712,E,6.136,8.78,24.335
8/18/2021,8,18,2021,10:01:41,CH712,E,6.194,8.78,24.331
8/18/2021,8,18,2021,10:01:42,CH712,E,6.237,8.77,24.328
8/18/2021,8,18,2021,10:01:43,CH712,E,6.275,8.77,24.323
8/18/2021,8,18,2021,10:01:44,CH712,E,6.31,8.76,24.319
8/18/2021,8,18,2021,10:01:45,CH712,E,6.353,8.76,24.313
8/18/2021,8,18,2021,10:01:46,CH712,E,6.395,8.75,24.306
8/18/2021,8,18,2021,10:01:47,CH712,E,7.234,8.74,24.294
8/18/2021,8,18,2021,10:01:48,CH712,E,7.329,8.73,24.283
8/18/2021,8,18,2021,10:01:49,CH712,E,7.415,8.71,24.266
8/18/2021,8,18,2021,10:01:50,CH712,E,7.435,8.7,24.247
8/18/2021,8,18,2021,10:01:51,CH712,E,7.435,8.68,24.226
8/18/2021,8,18,2021,10:01:52,CH712,E,7.452,8.65,24.206
8/18/2021,8,18,2021,10:01:53,CH712,E,7.486,8.38,24.184
8/18/2021,8,18,2021,10:01:54,CH712,E,7.519,8.32,24.163
8/18/2021,8,18,2021,10:01:55,CH712,E,7.546,8.27,24.138
8/18/2021,8,18,2021,10:01:56,CH712,E,7.585,8.19,24.108
8/18/2021,8,18,2021,10:01:57,CH712,E,7.631,8.11,24.067
8/18/2021,8,18,2021,10:01:58,CH712,E,7.686,7.7,24.017
8/18/2021,8,18,2021,10:01:59,CH712,E,7.734,7.47,23.949
8/18/2021,8,18,2021,10:02:00,CH712,E,7.774,7.25,23.892
8/18/2021,8,18,2021,10:02:01,CH712,E,7.814,7.12,23.815
8/18/2021,8,18,2021,10:02:02,CH712,E,8.605,6.65,23.718
8/18/2021,8,18,2021,10:02:03,CH712,E,8.641,6.36,23.629
8/18/2021,8,18,2021,10:02:04,CH712,E,8.654,6.08,22.381
8/18/2021,8,18,2021,10:02:05,CH712,E,8.701,6.14,22.518
8/18/2021,8,18,2021,10:02:06,CH712,E,8.656,6.04,22.529
8/18/2021,8,18,2021,10:02:07,CH712,E,8.647,5.95,22.523
8/18/2021,8,18,2021,10:02:08,CH712,E,8.656,5.86,22.411
8/18/2021,8,18,2021,10:02:09,CH712,E,8.658,5.53,22.391
8/18/2021,8,18,2021,10:02:10,CH712,E,8.674,5.33,22.359
8/18/2021,8,18,2021,10:02:11,CH712,E,8.708,5.16,22.325
8/18/2021,8,18,2021,10:02:12,CH712,E,8.728,5,22.319
8/18/2021,8,18,2021,10:02:13,CH712,E,8.743,4.94,22.301
8/18/2021,8,18,2021,10:02:14,CH712,E,8.755,4.86,22.28
8/18/2021,8,18,2021,10:02:15,CH712,E,8.768,4.81,22.264
8/18/2021,8,18,2021,10:02:16,CH712,E,8.79,4.76,22.237
8/18/2021,8,18,2021,10:02:17,CH712,E,8.809,4.42,22.221
8/18/2021,8,18,2021,10:02:18,CH712,E,8.829,4.31,22.198
8/18/2021,8,18,2021,10:02:19,CH712,E,8.855,4.15,22.164
8/18/2021,8,18,2021,10:02:20,CH712,E,8.892,4.03,22.105
8/18/2021,8,18,2021,10:02:21,CH712,E,8.922,3.99,22.049
8/18/2021,8,18,2021,10:02:22,CH712,E,9.597,3.92,21.971
8/18/2021,8,18,2021,10:02:23,CH712,E,9.662,3.83,21.903
8/18/2021,8,18,2021,10:02:24,CH712,E,9.742,3.45,21.831
8/18/2021,8,18,2021,10:02:25,CH712,E,9.802,3.29,21.759
8/18/2021,8,18,2021,10:02:26,CH712,E,9.834,3.16,21.677
8/18/2021,8,18,2021,10:02:27,CH712,E,9.878,3.06,21.564
8/18/2021,8,18,2021,10:02:28,CH712,E,9.879,3.03,21.525
8/18/2021,8,18,2021,10:02:29,CH712,E,9.883,2.97,21.453
8/18/2021,8,18,2021,10:02:30,CH712,E,9.887,2.93,21.386
8/18/2021,8,18,2021,10:02:31,CH712,E,9.887,2.9,21.328
8/18/2021,8,18,2021,10:02:32,CH712,E,9.889,2.87,21.282
8/18/2021,8,18,2021,10:02:33,CH712,E,9.89,2.84,21.247
8/18/2021,8,18,2021,10:02:34,CH712,E,9.89,2.82,21.214
8/18/2021,8,18,2021,10:02:35,CH712,E,9.892,2.79,21.192
8/18/2021,8,18,2021,10:02:36,CH712,E,9.897,2.77,21.171
8/18/2021,8,18,2021,10:02:37,CH712,E,9.901,2.75,21.15
8/18/2021,8,18,2021,10:02:38,CH712,E,9.906,2.73,21.13
8/18/2021,8,18,2021,10:02:39,CH712,E,9.91,2.71,21.11
8/18/2021,8,18,2021,10:02:40,CH712,E,9.913,2.68,21.094
8/18/2021,8,18,2021,10:02:41,CH712,E,9.917,2.63,21.072
8/18/2021,8,18,2021,10:02:42,CH712,E,9.922,2.59,21.052
8/18/2021,8,18,2021,10:02:43,CH712,E,9.926,2.55,21.028
8/18/2021,8,18,2021,10:02:44,CH712,E,9.934,2.24,20.976
8/18/2021,8,18,2021,10:02:45,CH712,E,9.941,2.14,20.928
8/18/2021,8,18,2021,10:02:46,CH712,E,9.95,2.09,20.874
8/18/2021,8,18,2021,10:02:47,CH712,E,9.957,2.05,20.79
8/18/2021,8,18,2021,10:02:48,CH712,E,9.963,2.03,20.728
8/18/2021,8,18,2021,10:02:49,CH712,E,9.968,1.98,20.659
8/18/2021,8,18,2021,10:02:50,CH712,E,9.974,1.95,20.594
8/18/2021,8,18,2021,10:02:51,CH712,E,9.978,1.92,20.525
8/18/2021,8,18,2021,10:02:52,CH712,E,9.983,1.89,20.469
8/18/2021,8,18,2021,10:02:53,CH712,E,9.987,1.86,20.403
8/18/2021,8,18,2021,10:02:54,CH712,E,9.992,1.83,20.344
8/18/2021,8,18,2021,10:02:55,CH712,E,10.001,1.8,20.265
8/18/2021,8,18,2021,10:02:56,CH712,E,10.01,1.43,20.179
8/18/2021,8,18,2021,10:02:57,CH712,E,10.019,1.33,20.115
8/18/2021,8,18,2021,10:02:58,CH712,E,10.029,1.24,20.035
8/18/2021,8,18,2021,10:02:59,CH712,E,10.042,1.2,18.85
8/18/2021,8,18,2021,10:03:00,CH712,E,10.051,1.18,18.862
8/18/2021,8,18,2021,10:03:01,CH712,E,10.062,1.14,18.789
8/18/2021,8,18,2021,10:03:02,CH712,E,10.072,1.11,18.766
8/18/2021,8,18,2021,10:03:03,CH712,E,10.088,1.07,18.298
8/18/2021,8,18,2021,10:03:04,CH712,E,10.847,1.04,18.034
8/18/2021,8,18,2021,10:03:05,CH712,E,10.96,1.01,17.959
8/18/2021,8,18,2021,10:03:06,CH712,E,10.962,0.98,17.899
8/18/2021,8,18,2021,10:03:07,CH712,E,10.98,0.95,17.873
8/18/2021,8,18,2021,10:03:08,CH712,E,10.987,0.92,17.833
8/18/2021,8,18,2021,10:03:09,CH712,E,10.99,0.89,17.788
8/18/2021,8,18,2021,10:03:10,CH712,E,11.01,0.87,17.736
8/18/2021,8,18,2021,10:03:11,CH712,E,11.026,0.85,17.703
8/18/2021,8,18,2021,10:03:12,CH712,E,11.053,0.54,17.656
8/18/2021,8,18,2021,10:03:13,CH712,E,11.084,0.52,17.613
8/18/2021,8,18,2021,10:03:14,CH712,E,11.111,0.5,17.573
8/18/2021,8,18,2021,10:03:15,CH712,E,11.132,0.49,17.542
8/18/2021,8,18,2021,10:03:16,CH712,E,11.154,0.48,17.452
8/18/2021,8,18,2021,10:03:17,CH712,E,11.174,0.47,17.374
8/18/2021,8,18,2021,10:03:18,CH712,E,11.192,0.47,17.291
8/18/2021,8,18,2021,10:03:19,CH712,E,11.207,0.47,17.228
8/18/2021,8,18,2021,10:03:20,CH712,E,11.221,0.46,17.153
8/18/2021,8,18,2021,10:03:21,CH712,E,11.238,0.46,17.096
8/18/2021,8,18,2021,10:03:22,CH712,E,11.25,0.46,17.042
8/18/2021,8,18,2021,10:03:23,CH712,E,11.261,0.46,17.002
8/18/2021,8,18,2021,10:03:24,CH712,E,11.272,0.46,16.955
8/18/2021,8,18,2021,10:03:25,CH712,E,11.282,0.46,16.927
8/18/2021,8,18,2021,10:03:26,CH712,E,11.292,0.46,16.901
8/18/2021,8,18,2021,10:03:27,CH712,E,11.3,0.46,16.882
8/18/2021,8,18,2021,10:03:28,CH712,E,11.307,0.45,16.862
8/18/2021,8,18,2021,10:03:29,CH712,E,11.313,0.45,16.863
8/18/2021,8,18,2021,10:03:30,CH712,E,11.322,0.45,16.871
8/18/2021,8,18,2021,10:03:31,CH712,E,11.327,0.44,16.883
8/18/2021,8,18,2021,10:03:32,CH712,E,11.333,0.44,16.894
8/18/2021,8,18,2021,10:03:33,CH712,E,11.338,0.44,16.903
8/18/2021,8,18,2021,10:03:34,CH712,E,11.344,0.44,16.908
8/18/2021,8,18,2021,10:03:35,CH712,E,11.348,0.44,16.911
8/18/2021,8,18,2021,10:03:36,CH712,E,11.352,0.44,16.911
8/18/2021,8,18,2021,10:03:37,CH712,E,11.356,0.43,16.91
8/18/2021,8,18,2021,10:03:38,CH712,E,11.36,0.43,16.907
8/18/2021,8,18,2021,10:03:39,CH712,E,11.363,0.43,16.904
8/18/2021,8,18,2021,10:03:40,CH712,E,11.367,0.43,16.901
8/18/2021,8,18,2021,10:03:41,CH712,E,11.37,0.42,16.896
8/18/2021,8,18,2021,10:03:42,CH712,E,11.373,0.42,16.89
8/18/2021,8,18,2021,10:03:43,CH712,E,11.376,0.42,16.882
8/18/2021,8,18,2021,10:03:44,CH712,E,11.378,0.41,16.872
8/18/2021,8,18,2021,10:03:45,CH712,E,11.386,0.41,16.857
8/18/2021,8,18,2021,10:03:46,CH712,E,11.398,0.41,16.847
8/18/2021,8,18,2021,10:03:47,CH712,E,11.413,0.4,16.843
8/18/2021,8,18,2021,10:03:48,CH712,E,11.422,0.4,16.841
8/18/2021,8,18,2021,10:03:49,CH712,E,11.432,0.4,16.836
8/18/2021,8,18,2021,10:03:50,CH712,E,11.439,0.4,16.831
8/18/2021,8,18,2021,10:03:51,CH712,E,11.444,0.39,16.829
8/18/2021,8,18,2021,10:03:52,CH712,E,11.448,0.39,16.832
8/18/2021,8,18,2021,10:03:53,CH712,E,11.45,0.39,16.833
8/18/2021,8,18,2021,10:03:54,CH712,E,11.452,0.38,16.827
8/18/2021,8,18,2021,10:03:55,CH712,E,11.452,0.38,16.822
8/18/2021,8,18,2021,10:03:56,CH712,E,11.452,0.37,16.816
9/15/2021,9,15,2021,19:50:16,CH701,S,0.17,8.99,21.01
9/15/2021,9,15,2021,19:50:17,CH701,S,0.171,8.99,20.997
9/15/2021,9,15,2021,19:50:18,CH701,S,0.171,8.99,20.987
9/15/2021,9,15,2021,19:50:19,CH701,S,0.171,9.72,23.064
9/15/2021,9,15,2021,19:50:20,CH701,S,0.171,9.2,23.182
9/15/2021,9,15,2021,19:50:21,CH701,S,0.175,9.28,23.181
9/15/2021,9,15,2021,19:50:22,CH701,S,0.177,9.31,23.153
9/15/2021,9,15,2021,19:50:23,CH701,S,0.181,9.36,23.185
9/15/2021,9,15,2021,19:50:24,CH701,S,0.187,9.4,23.196
9/15/2021,9,15,2021,19:50:25,CH701,S,0.193,9.42,23.199
9/15/2021,9,15,2021,19:50:26,CH701,S,0.201,9.45,23.201
9/15/2021,9,15,2021,19:50:27,CH701,S,1.009,9.47,23.203
9/15/2021,9,15,2021,19:50:28,CH701,S,1.397,9.49,23.202
9/15/2021,9,15,2021,19:50:29,CH701,S,1.581,9.5,23.197
9/15/2021,9,15,2021,19:50:30,CH701,S,1.747,9.5,23.192
9/15/2021,9,15,2021,19:50:31,CH701,S,1.899,9.5,23.182
9/15/2021,9,15,2021,19:50:32,CH701,S,2.038,9.49,23.174
9/15/2021,9,15,2021,19:50:33,CH701,S,2.103,9.48,23.166
9/15/2021,9,15,2021,19:50:34,CH701,S,2.228,9.46,23.16
9/15/2021,9,15,2021,19:50:35,CH701,S,2.324,9.45,23.154
9/15/2021,9,15,2021,19:50:36,CH701,S,2.403,9.16,23.145
9/15/2021,9,15,2021,19:50:37,CH701,S,3.388,9.12,23.135
9/15/2021,9,15,2021,19:50:38,CH701,S,3.327,9.1,23.126
9/15/2021,9,15,2021,19:50:39,CH701,S,3.847,9.09,23.115
9/15/2021,9,15,2021,19:50:40,CH701,S,4.005,9.07,23.106
9/15/2021,9,15,2021,19:50:41,CH701,S,4.101,9.06,23.096
9/15/2021,9,15,2021,19:50:42,CH701,S,4.156,9.05,23.089
9/15/2021,9,15,2021,19:50:43,CH701,S,4.283,9.05,23.083
9/15/2021,9,15,2021,19:50:44,CH701,S,4.411,9.04,23.082
9/15/2021,9,15,2021,19:50:45,CH701,S,4.504,9.03,23.081
9/15/2021,9,15,2021,19:50:46,CH701,S,5.426,9.02,23.08
9/15/2021,9,15,2021,19:50:47,CH701,S,5.526,9.01,23.079
9/15/2021,9,15,2021,19:50:48,CH701,S,5.653,9.01,23.078
9/15/2021,9,15,2021,19:50:49,CH701,S,5.887,9,23.078
9/15/2021,9,15,2021,19:50:50,CH701,S,6.053,8.99,23.077
9/15/2021,9,15,2021,19:50:51,CH701,S,6.138,8.99,23.077
9/15/2021,9,15,2021,19:50:52,CH701,S,6.228,8.98,23.077
9/15/2021,9,15,2021,19:50:53,CH701,S,6.349,8.96,23.076
9/15/2021,9,15,2021,19:50:54,CH701,S,6.481,8.95,23.076
9/15/2021,9,15,2021,19:50:55,CH701,S,6.567,8.94,23.076
9/15/2021,9,15,2021,19:50:56,CH701,S,7.488,8.93,23.075
9/15/2021,9,15,2021,19:50:57,CH701,S,7.481,8.91,23.075
9/15/2021,9,15,2021,19:50:58,CH701,S,7.976,8.91,23.075
9/15/2021,9,15,2021,19:50:59,CH701,S,8.066,8.9,23.075
9/15/2021,9,15,2021,19:51:00,CH701,S,8.114,8.89,23.075
9/15/2021,9,15,2021,19:51:01,CH701,S,8.161,8.88,23.075
9/15/2021,9,15,2021,19:51:02,CH701,S,8.263,8.87,23.075
9/15/2021,9,15,2021,19:51:03,CH701,S,8.413,8.87,23.074
9/15/2021,9,15,2021,19:51:04,CH701,S,8.506,8.86,23.074
9/15/2021,9,15,2021,19:51:05,CH701,S,8.588,8.86,23.074
9/15/2021,9,15,2021,19:51:06,CH701,S,9.533,8.85,23.074
9/15/2021,9,15,2021,19:51:07,CH701,S,9.55,8.85,23.073
9/15/2021,9,15,2021,19:51:08,CH701,S,9.69,8.84,23.072
9/15/2021,9,15,2021,19:51:09,CH701,S,9.728,8.84,23.071
9/15/2021,9,15,2021,19:51:10,CH701,S,9.774,8.84,23.07
9/15/2021,9,15,2021,19:51:11,CH701,S,9.821,8.83,23.069
9/15/2021,9,15,2021,19:51:12,CH701,S,9.912,8.82,23.068
9/15/2021,9,15,2021,19:51:13,CH701,S,9.98,8.82,23.067
9/15/2021,9,15,2021,19:51:14,CH701,S,10.031,8.81,23.066
9/15/2021,9,15,2021,19:51:15,CH701,S,10.075,8.81,23.065
9/15/2021,9,15,2021,19:51:16,CH701,S,10.102,8.8,23.064
9/15/2021,9,15,2021,19:51:17,CH701,S,10.129,8.79,23.063
9/15/2021,9,15,2021,19:51:18,CH701,S,10.151,8.79,23.061
9/15/2021,9,15,2021,19:51:19,CH701,S,10.168,8.78,23.061
9/15/2021,9,15,2021,19:51:20,CH701,S,10.185,8.78,23.06
9/15/2021,9,15,2021,19:51:21,CH701,S,10.198,8.78,23.059
9/15/2021,9,15,2021,19:51:22,CH701,S,10.208,8.77,23.059
9/15/2021,9,15,2021,19:51:23,CH701,S,10.217,8.77,23.058
9/15/2021,9,15,2021,19:51:24,CH701,S,10.226,8.77,23.058
9/15/2021,9,15,2021,19:51:25,CH701,S,10.233,8.77,23.058
9/15/2021,9,15,2021,19:51:26,CH701,S,10.234,8.77,23.057
9/15/2021,9,15,2021,20:12:33,CH701,E,0.169,9.06,20.871
9/15/2021,9,15,2021,20:12:34,CH701,E,0.169,9.06,20.864
9/15/2021,9,15,2021,20:12:35,CH701,E,0.169,9.06,20.854
9/15/2021,9,15,2021,20:12:36,CH701,E,0.169,9.05,20.844
9/15/2021,9,15,2021,20:12:37,CH701,E,0.169,9.67,22.961
9/15/2021,9,15,2021,20:12:38,CH701,E,0.17,9.13,23.078
9/15/2021,9,15,2021,20:12:39,CH701,E,0.174,9.18,23.087
9/15/2021,9,15,2021,20:12:40,CH701,E,0.18,9.22,23.073
9/15/2021,9,15,2021,20:12:41,CH701,E,0.188,9.27,23.087
9/15/2021,9,15,2021,20:12:42,CH701,E,0.204,9.31,23.097
9/15/2021,9,15,2021,20:12:43,CH701,E,1.125,9.33,23.104
9/15/2021,9,15,2021,20:12:44,CH701,E,1.24,9.36,23.104
9/15/2021,9,15,2021,20:12:45,CH701,E,1.404,9.38,23.104
9/15/2021,9,15,2021,20:12:46,CH701,E,1.446,9.4,23.106
9/15/2021,9,15,2021,20:12:47,CH701,E,1.45,9.41,23.108
9/15/2021,9,15,2021,20:12:48,CH701,E,1.526,9.43,23.109
9/15/2021,9,15,2021,20:12:49,CH701,E,1.623,9.44,23.11
